Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,21.26232,21.421532,20.80743,21.36467,13.809763,3356800
2006-01-04,21.36467,21.561789,21.281273,21.455648,13.86857,3533300
2006-01-05,21.429113,21.550417,21.118271,21.250948,13.73626,4283300
2006-01-06,21.527672,21.664139,21.497347,21.56937,13.94208,3477600
2006-01-09,21.56937,21.592115,21.353298,21.474602,13.880818,3037600
2006-01-10,21.478394,21.478394,21.194086,21.243366,13.731358,4247900
2006-01-11,21.235785,21.247156,20.91357,20.978014,13.559838,5074100
2006-01-12,20.921152,20.951479,20.621683,20.648218,13.346662,4145600
2006-01-13,20.727823,21.213039,20.667171,20.959061,13.547583,6075800
2006-01-17,20.716452,20.924944,20.65959,20.849129,13.476524,3222000
2006-01-18,20.81122,21.114481,20.686127,20.993177,13.569633,2567500
2006-01-19,21.061411,21.220621,20.978014,21.076572,13.623544,3071100
2006-01-20,21.050037,21.050037,20.595148,20.60273,13.317258,5390200
2006-01-23,20.621683,20.670963,20.485216,20.60273,13.317258,3360200
2006-01-24,20.614101,20.830173,20.576195,20.735405,13.40302,4590300
2006-01-25,20.697498,20.822594,20.55724,20.583776,13.305007,4317600
2006-01-26,20.962851,21.171343,20.788477,20.962851,13.550035,4646800
2006-01-27,21.114481,21.228203,20.871872,21.057619,13.611293,3050300
2006-01-30,21.141016,21.774071,21.114481,21.527672,13.915129,4878700
2006-01-31,21.379833,21.595905,21.250948,21.470812,13.878371,3167700
2006-02-01,21.330553,21.535254,21.247156,21.51251,13.905328,2842900
2006-02-02,21.550417,21.550417,21.137226,21.273693,13.750959,2549800
2006-02-03,21.190296,21.292646,21.000757,21.034874,13.596587,2853200
2006-02-06,21.008339,21.235785,20.943897,21.182714,13.692153,2104000
2006-02-07,21.186504,21.209249,20.924944,20.932524,13.530431,3122300
2006-02-08,21.038666,21.345716,20.905989,21.300228,13.76811,3728500
2006-02-09,21.300228,21.546627,21.201668,21.322971,13.782809,2522700
2006-02-10,21.326763,21.46323,21.190296,21.421532,13.846513,2108500
2006-02-13,21.425322,21.531464,21.341927,21.504929,13.900425,1925400
2006-02-14,21.51251,21.959818,21.368462,21.895376,14.152803,3239400
2006-02-15,21.819561,21.982563,21.51251,21.929493,14.174851,2330900
2006-02-16,21.982563,22.592873,21.96361,22.547384,14.574247,6700200
